Financial Year,Period,Line,Actual KMs in Peak,Scheduled KMs in Peak,Actual KMs in Off Peak,Scheduled KMs in Off Peak,Actual KMs Total,Scheduled KMs Total,Line_clean
2022-23,11,Northern,306601.0,314340.0,886396.0,900590.0,1192997.0,1214930.0,northern
2022-23,11,Piccadilly,216841.0,253000.0,645076.0,752313.0,861917.0,1005313.0,piccadilly
2022-23,11,Victoria,168842.0,178520.0,431097.0,441888.0,599939.0,620408.0,victoria
2022-23,11,Waterloo & City,9442.0,9720.0,13728.0,14080.0,23170.0,23800.0,waterloo and city
2022-23,12,Bakerloo,57196.0,62148.0,147712.0,156551.0,204908.0,218699.0,bakerloo
2022-23,12,C&H,74855.0,75220.0,252342.0,259611.0,327197.0,334831.0,candh
2022-23,12,Central,244484.0,276800.0,725713.0,798772.0,970197.0,1075572.0,central
2022-23,12,District,208831.0,211369.0,570164.0,579212.0,778995.0,790581.0,district
2022-23,12,Jubilee,171198.0,227180.0,485317.0,597341.0,656515.0,824521.0,jubilee
2022-23,12,Metropolitan,170905.0,179116.0,434545.0,460659.0,605450.0,639775.0,metropolitan
2022-23,12,Northern,305530.0,314340.0,887184.0,900484.0,1192714.0,1214824.0,northern
2022-23,12,Piccadilly,216594.0,253439.0,616822.0,731436.0,833416.0,984875.0,piccadilly
2022-23,12,Victoria,168878.0,178520.0,428003.0,441888.0,596881.0,620408.0,victoria
2022-23,12,Waterloo & City,9431.0,9720.0,13560.0,14080.0,22991.0,23800.0,waterloo and city
2022-23,13,Bakerloo,60434.0,74940.0,147530.0,177036.0,207964.0,251976.0,bakerloo
2022-23,13,C&H,70454.0,75220.0,225877.0,242781.0,296331.0,318001.0,candh
2022-23,13,Central,234913.0,276800.0,633038.0,712193.0,867951.0,988993.0,central
2022-23,13,District,189514.0,211380.0,508219.0,559878.0,697733.0,771258.0,district
2022-23,13,Jubilee,152202.0,227180.0,448426.0,601745.0,600628.0,828925.0,jubilee
2022-23,13,Metropolitan,160650.0,179100.0,408471.0,463677.0,569121.0,642777.0,metropolitan
2022-23,13,Northern,289180.0,314340.0,804933.0,855946.0,1094113.0,1170286.0,northern
2022-23,13,Piccadilly,206120.0,253434.0,584690.0,705497.0,790810.0,958931.0,piccadilly
2022-23,13,Victoria,152454.0,178520.0,383131.0,419619.0,535585.0,598139.0,victoria
2022-23,13,Waterloo & City,8985.0,9720.0,13074.0,14080.0,22059.0,23800.0,waterloo and city
2023-24,1,Bakerloo,60165.0,70776.0,163213.0,180443.0,223378.0,251219.0,bakerloo
2023-24,1,C&H,74765.0,75258.0,266649.0,277451.0,341414.0,352709.0,candh
2023-24,1,Central,244808.0,274150.0,725161.0,813428.0,969969.0,1087578.0,central
2023-24,1,District,188292.0,200485.0,583374.0,609598.0,771666.0,810083.0,district
2023-24,1,Jubilee,173330.0,210714.0,520402.0,607819.0,693732.0,818533.0,jubilee
2023-24,1,Metropolitan,159642.0,168618.0,436554.0,475776.0,596196.0,644394.0,metropolitan
2023-24,1,Northern,305410.0,310280.0,927267.0,944195.0,1232677.0,1254475.0,northern
2023-24,1,Piccadilly,215928.0,249556.0,666851.0,785143.0,882779.0,1034699.0,piccadilly
2023-24,1,Victoria,161903.0,174801.0,437258.0,463673.0,599161.0,638474.0,victoria
2023-24,1,Waterloo & City,8728.0,8748.0,12388.0,12672.0,21116.0,21420.0,waterloo and city
2023-24,2,Bakerloo,64960.0,71382.0,177887.0,190987.0,242847.0,262369.0,bakerloo
2023-24,2,C&H,68279.0,75258.0,240729.0,265256.0,309008.0,340514.0,candh
2023-24,2,Central,241326.0,266375.0,679776.0,724388.0,921102.0,990763.0,central
2023-24,2,District,183562.0,198822.0,531018.0,562543.0,714580.0,761365.0,district
2023-24,2,Jubilee,183771.0,218190.0,544631.0,626152.0,728402.0,844342.0,jubilee
2023-24,2,Metropolitan,164644.0,174694.0,434790.0,471856.0,599434.0,646550.0,metropolitan
2023-24,2,Northern,299690.0,310288.0,865313.0,900018.0,1165003.0,1210306.0,northern
2023-24,2,Piccadilly,229118.0,249646.0,677223.0,736891.0,906341.0,986537.0,piccadilly
2023-24,2,Victoria,165363.0,174808.0,430806.0,441582.0,596169.0,616390.0,victoria
2023-24,2,Waterloo & City,8488.0,8748.0,12206.0,12672.0,20694.0,21420.0,waterloo and city
2023-24,3,Bakerloo,65521.0,74522.0,173327.0,195635.0,238848.0,270157.0,bakerloo
2023-24,3,C&H,69052.0,75239.0,232846.0,259498.0,301898.0,334737.0,candh
2023-24,3,Central,236503.0,261433.0,705269.0,764708.0,941772.0,1026141.0,central
2023-24,3,District,191899.0,208640.0,545206.0,582430.0,737105.0,791070.0,district
2023-24,3,Jubilee,181790.0,206053.0,528458.0,605311.0,710248.0,811364.0,jubilee
2023-24,3,Metropolitan,163716.0,176897.0,435353.0,485056.0,599069.0,661953.0,metropolitan
2023-24,3,Northern,303352.0,312314.0,865477.0,900228.0,1168829.0,1212542.0,northern
2023-24,3,Piccadilly,218930.0,246729.0,608399.0,699444.0,827329.0,946173.0,piccadilly
2023-24,3,Victoria,167600.0,176664.0,428265.0,441743.0,595865.0,618407.0,victoria
2023-24,3,Waterloo & City,9200.0,9234.0,13268.0,13376.0,22468.0,22610.0,waterloo and city
2023-24,4,Bakerloo,67506.0,74940.0,177335.0,194843.0,244841.0,269783.0,bakerloo
2023-24,4,C&H,68925.0,75220.0,236874.0,262236.0,305799.0,337456.0,candh
2023-24,4,Central,239909.0,256740.0,725924.0,774866.0,965833.0,1031606.0,central
2023-24,4,District,190751.0,211018.0,553652.0,591754.0,744403.0,802772.0,district
2023-24,4,Jubilee,180437.0,207020.0,529797.0,603684.0,710234.0,810704.0,jubilee
2023-24,4,Metropolitan,168397.0,179100.0,446205.0,486400.0,614602.0,665500.0,metropolitan
2023-24,4,Northern,303566.0,314340.0,847638.0,875361.0,1151204.0,1189701.0,northern
2023-24,4,Piccadilly,234829.0,253220.0,683822.0,749648.0,918651.0,1002868.0,piccadilly
2023-24,4,Victoria,167687.0,178520.0,425157.0,441903.0,592844.0,620423.0,victoria
2023-24,4,Waterloo & City,9616.0,9720.0,13734.0,14080.0,23350.0,23800.0,waterloo and city
2023-24,5,Bakerloo,44893.0,52267.0,115247.0,135485.0,160140.0,187752.0,bakerloo
2023-24,5,C&H,70302.0,75220.0,238749.0,262563.0,309051.0,337783.0,candh
2023-24,5,Central,229000.0,256740.0,704559.0,775148.0,933559.0,1031888.0,central
2023-24,5,District,196651.0,211020.0,525180.0,553595.0,721831.0,764615.0,district
2023-24,5,Jubilee,178342.0,207020.0,524079.0,603684.0,702421.0,810704.0,jubilee
2023-24,5,Metropolitan,163828.0,179100.0,430883.0,486405.0,594711.0,665505.0,metropolitan
2023-24,5,Northern,309572.0,314340.0,881959.0,900590.0,1191531.0,1214930.0,northern
2023-24,5,Piccadilly,218206.0,253220.0,601081.0,694072.0,819287.0,947292.0,piccadilly
2023-24,5,Victoria,166737.0,178520.0,423813.0,441888.0,590550.0,620408.0,victoria
2023-24,5,Waterloo & City,9518.0,9720.0,13671.0,14080.0,23189.0,23800.0,waterloo and city
2023-24,6,Bakerloo,67551.0,73557.0,178029.0,195017.0,245580.0,268574.0,bakerloo
2023-24,6,C&H,67697.0,75239.0,220762.0,247296.0,288459.0,322535.0,candh
2023-24,6,Central,221887.0,255294.0,642355.0,741750.0,864242.0,997044.0,central
2023-24,6,District,191342.0,209600.0,536173.0,568262.0,727515.0,777862.0,district
2023-24,6,Jubilee,168063.0,206053.0,490873.0,578363.0,658936.0,784416.0,jubilee
2023-24,6,Metropolitan,171172.0,176892.0,429760.0,461288.0,600932.0,638180.0,metropolitan
2023-24,6,Northern,304758.0,312314.0,827280.0,862301.0,1132038.0,1174615.0,northern
2023-24,6,Piccadilly,210983.0,247476.0,529206.0,629437.0,740189.0,876913.0,piccadilly
2023-24,6,Victoria,166007.0,176664.0,400520.0,423558.0,566527.0,600222.0,victoria
2023-24,6,Waterloo & City,9130.0,9234.0,13239.0,13376.0,22369.0,22610.0,waterloo and city
2023-24,7,Bakerloo,64976.0,71080.0,178665.0,193471.0,243641.0,264551.0,bakerloo
2023-24,7,C&H,69197.0,75220.0,224441.0,248896.0,293638.0,324116.0,candh
2023-24,7,Central,227484.0,256740.0,645526.0,743700.0,873010.0,1000440.0,central
2023-24,7,District,180170.0,200440.0,499357.0,538340.0,679527.0,738780.0,district
2023-24,7,Jubilee,177189.0,207020.0,505428.0,576736.0,682617.0,783756.0,jubilee
2023-24,7,Metropolitan,161255.0,179030.0,380316.0,433605.0,541571.0,612635.0,metropolitan
2023-24,7,Northern,300385.0,314340.0,825543.0,862587.0,1125928.0,1176927.0,northern
2023-24,7,Piccadilly,220661.0,245406.0,602986.0,677930.0,823647.0,923336.0,piccadilly
2023-24,7,Victoria,164829.0,178520.0,399683.0,423711.0,564512.0,602231.0,victoria
2023-24,7,Waterloo & City,9534.0,9720.0,13876.0,14080.0,23410.0,23800.0,waterloo and city
2023-24,8,Bakerloo,64981.0,71080.0,167225.0,183999.0,232206.0,255079.0,bakerloo
2023-24,8,C&H,71352.0,75228.0,238907.0,254976.0,310259.0,330204.0,candh
2023-24,8,Central,230342.0,256740.0,697454.0,757358.0,927796.0,1014098.0,central
2023-24,8,District,188601.0,201808.0,514234.0,542302.0,702835.0,744110.0,district
2023-24,8,Jubilee,171551.0,207020.0,495995.0,589648.0,667546.0,796668.0,jubilee
2023-24,8,Metropolitan,173433.0,178960.0,455544.0,482659.0,628977.0,661619.0,metropolitan
2023-24,8,Northern,299311.0,314340.0,866523.0,901045.0,1165834.0,1215385.0,northern
2023-24,8,Piccadilly,215918.0,238532.0,642277.0,723360.0,858195.0,961892.0,piccadilly
2023-24,8,Victoria,167651.0,178520.0,431368.0,441943.0,599019.0,620463.0,victoria
2023-24,8,Waterloo & City,9509.0,9720.0,13919.0,14080.0,23428.0,23800.0,waterloo and city
2023-24,9,Bakerloo,65234.0,71080.0,171956.0,188151.0,237190.0,259231.0,bakerloo
2023-24,9,C&H,69013.0,75220.0,239318.0,265230.0,308331.0,340450.0,candh
2023-24,9,Central,211048.0,256740.0,627818.0,750708.0,838866.0,1007448.0,central
2023-24,9,District,191940.0,210960.0,545932.0,581196.0,737872.0,792156.0,district
2023-24,9,Jubilee,182604.0,207020.0,545495.0,603684.0,728099.0,810704.0,jubilee
2023-24,9,Metropolitan,174067.0,178960.0,463674.0,486570.0,637741.0,665530.0,metropolitan
2023-24,9,Northern,292774.0,314340.0,850450.0,900590.0,1143224.0,1214930.0,northern
2023-24,9,Piccadilly,204631.0,238541.0,611009.0,712230.0,815640.0,950771.0,piccadilly
2023-24,9,Victoria,166518.0,178520.0,431893.0,441888.0,598411.0,620408.0,victoria
2023-24,9,Waterloo & City,9528.0,9720.0,13941.0,14080.0,23469.0,23800.0,waterloo and city
2023-24,10,Bakerloo,56216.0,61524.0,169692.0,181756.0,225908.0,243280.0,bakerloo
2023-24,10,C&H,63624.0,68982.0,227601.0,250436.0,291225.0,319418.0,candh
2023-24,10,Central,180795.0,229569.0,590047.0,732222.0,770842.0,961791.0,central
2023-24,10,District,170214.0,185445.0,525702.0,563106.0,695916.0,748551.0,district
2023-24,10,Jubilee,164088.0,182414.0,526793.0,573945.0,690881.0,756359.0,jubilee
2023-24,10,Metropolitan,147195.0,154794.0,423834.0,454805.0,571029.0,609599.0,metropolitan
2023-24,10,Northern,264507.0,275789.0,808682.0,841965.0,1073189.0,1117754.0,northern
2023-24,10,Piccadilly,170684.0,212519.0,563439.0,688361.0,734123.0,900880.0,piccadilly
2023-24,10,Victoria,130477.0,152406.0,387340.0,412577.0,517817.0,564983.0,victoria
2023-24,10,Waterloo & City,8216.0,8262.0,11802.0,11968.0,20018.0,20230.0,waterloo and city
2023-24,11,Bakerloo,57450.0,68535.0,172289.0,189197.0,229739.0,257732.0,bakerloo
2023-24,11,C&H,67419.0,75220.0,233009.0,265290.0,300428.0,340510.0,candh
2023-24,11,Central,180767.0,256740.0,566564.0,774920.0,747331.0,1031660.0,central
2023-24,11,District,179488.0,201760.0,535587.0,578289.0,715075.0,780049.0,district
2023-24,11,Jubilee,188912.0,207020.0,537810.0,583876.0,726722.0,790896.0,jubilee
2023-24,11,Metropolitan,162628.0,179100.0,425862.0,473794.0,588490.0,652894.0,metropolitan
2023-24,11,Northern,300301.0,314340.0,869799.0,900590.0,1170100.0,1214930.0,northern
2023-24,11,Piccadilly,193356.0,252300.0,589108.0,734311.0,782464.0,986611.0,piccadilly
2023-24,11,Victoria,166259.0,178520.0,432280.0,441888.0,598539.0,620408.0,victoria
2023-24,11,Waterloo & City,9583.0,9720.0,13931.0,14080.0,23514.0,23800.0,waterloo and city
2023-24,12,Bakerloo,60740.0,71080.0,175679.0,186621.0,236419.0,257701.0,bakerloo
2023-24,12,C&H,67861.0,75220.0,233716.0,265238.0,301577.0,340458.0,candh
2023-24,12,Central,187051.0,249448.0,581663.0,767724.0,768714.0,1017172.0,central
2023-24,12,District,193975.0,211020.0,555595.0,592476.0,749570.0,803496.0,district
2023-24,12,Jubilee,184833.0,207020.0,531237.0,587589.0,716070.0,794609.0,jubilee
2023-24,12,Metropolitan,156661.0,179100.0,429548.0,486400.0,586209.0,665500.0,metropolitan
2023-24,12,Northern,302774.0,314340.0,865914.0,900643.0,1168688.0,1214983.0,northern
2023-24,12,Piccadilly,192078.0,233527.0,552864.0,659538.0,744942.0,893065.0,piccadilly
2023-24,12,Victoria,159113.0,178520.0,405318.0,441888.0,564431.0,620408.0,victoria
2023-24,12,Waterloo & City,9699.0,9720.0,13874.0,14080.0,23573.0,23800.0,waterloo and city
2023-24,13,Bakerloo,57744.0,70461.0,176983.0,193618.0,234727.0,264079.0,bakerloo
2023-24,13,C&H,69201.0,75239.0,224266.0,259588.0,293467.0,334827.0,candh
2023-24,13,Central,197688.0,227250.0,631851.0,759888.0,829539.0,987138.0,central
2023-24,13,District,192500.0,208309.0,546711.0,607227.0,739211.0,815536.0,district
2023-24,13,Jubilee,185792.0,206053.0,570768.0,631957.0,756560.0,838010.0,jubilee
2023-24,13,Metropolitan,165152.0,176897.0,451610.0,485944.0,616762.0,662841.0,metropolitan
2023-24,13,Northern,282922.0,312306.0,892506.0,937893.0,1175428.0,1250199.0,northern
2023-24,13,Piccadilly,212682.0,251362.0,668457.0,779200.0,881139.0,1030562.0,piccadilly
2023-24,13,Victoria,153198.0,176657.0,411906.0,459734.0,565104.0,636391.0,victoria
2023-24,13,Waterloo & City,8994.0,9234.0,13163.0,13376.0,22157.0,22610.0,waterloo and city
2024-25,1,Bakerloo,57360.0,70461.0,156108.0,175643.0,213468.0,246104.0,bakerloo
2024-25,1,C&H,68845.0,75239.0,231694.0,254127.0,300539.0,329366.0,candh
2024-25,1,Central,200949.0,230763.0,567603.0,656812.0,768552.0,887575.0,central
2024-25,1,District,183457.0,208641.0,534882.0,571893.0,718339.0,780534.0,district
2024-25,1,Jubilee,188146.0,206053.0,501123.0,546390.0,689269.0,752443.0,jubilee
2024-25,1,Metropolitan,168096.0,177002.0,423471.0,446872.0,591567.0,623874.0,metropolitan
2024-25,1,Northern,251166.0,298131.0,722741.0,820066.0,973907.0,1118197.0,northern
2024-25,1,Piccadilly,214829.0,251325.0,614586.0,718389.0,829415.0,969714.0,piccadilly
2024-25,1,Victoria,160109.0,176664.0,386233.0,423558.0,546342.0,600222.0,victoria
2024-25,1,Waterloo & City,9193.0,9234.0,13271.0,13376.0,22464.0,22610.0,waterloo and city
2024-25,2,Bakerloo,64453.0,70461.0,172250.0,185713.0,236703.0,256174.0,bakerloo
2024-25,2,C&H,70588.0,74299.0,239004.0,255602.0,309592.0,329901.0,candh
2024-25,2,Central,205328.0,230181.0,643952.0,714220.0,849280.0,944401.0,central
2024-25,2,District,185208.0,205130.0,526638.0,556783.0,711846.0,761913.0,district
2024-25,2,Jubilee,187201.0,206053.0,535682.0,605311.0,722883.0,811364.0,jubilee
2024-25,2,Metropolitan,165276.0,177030.0,447398.0,483198.0,612674.0,660228.0,metropolitan
2024-25,2,Northern,255804.0,312314.0,793154.0,900251.0,1048958.0,1212565.0,northern
2024-25,2,Piccadilly,233987.0,251269.0,663880.0,721045.0,897867.0,972314.0,piccadilly
2024-25,2,Victoria,162954.0,176664.0,412053.0,441735.0,575007.0,618399.0,victoria
2024-25,2,Waterloo & City,9011.0,9234.0,13223.0,13376.0,22234.0,22610.0,waterloo and city
2024-25,3,Bakerloo,64333.0,70461.0,172572.0,193349.0,236905.0,263810.0,bakerloo
2024-25,3,C&H,66991.0,75237.0,219440.0,252221.0,286431.0,327458.0,candh
2024-25,3,Central,206400.0,230348.0,628318.0,696614.0,834718.0,926962.0,central
2024-25,3,District,186746.0,206233.0,536492.0,581935.0,723238.0,788168.0,district
2024-25,3,Jubilee,187044.0,206053.0,546873.0,605588.0,733917.0,811641.0,jubilee
2024-25,3,Metropolitan,170582.0,177030.0,459146.0,474929.0,629728.0,651959.0,metropolitan
2024-25,3,Northern,281876.0,312314.0,825335.0,875087.0,1107211.0,1187401.0,northern
2024-25,3,Piccadilly,217865.0,245027.0,640921.0,719189.0,858786.0,964216.0,piccadilly
2024-25,3,Victoria,150525.0,176664.0,407909.0,441735.0,558434.0,618399.0,victoria
2024-25,3,Waterloo & City,8818.0,9234.0,12986.0,13376.0,21804.0,22610.0,waterloo and city
2024-25,4,Bakerloo,65964.0,71080.0,172667.0,193468.0,238631.0,264548.0,bakerloo
2024-25,4,C&H,66502.0,75220.0,224396.0,265139.0,290898.0,340359.0,candh
2024-25,4,Central,196527.0,230952.0,609461.0,709220.0,805988.0,940172.0,central
2024-25,4,District,188072.0,211020.0,539321.0,592180.0,727393.0,803200.0,district
2024-25,4,Jubilee,184681.0,207020.0,519156.0,571711.0,703837.0,778731.0,jubilee
2024-25,4,Metropolitan,170264.0,179240.0,434529.0,461566.0,604793.0,640806.0,metropolitan
2024-25,4,Northern,288879.0,314340.0,853165.0,887955.0,1142044.0,1202295.0,northern
2024-25,4,Piccadilly,223113.0,253220.0,633899.0,717697.0,857012.0,970917.0,piccadilly
2024-25,4,Victoria,165737.0,178520.0,419788.0,441888.0,585525.0,620408.0,victoria
2024-25,4,Waterloo & City,9680.0,9720.0,13859.0,14080.0,23539.0,23800.0,waterloo and city
2024-25,5,Bakerloo,53351.0,60455.0,148482.0,167255.0,201833.0,227710.0,bakerloo
2024-25,5,C&H,66039.0,75220.0,232496.0,265266.0,298535.0,340486.0,candh
2024-25,5,Central,199334.0,230952.0,622339.0,714908.0,821673.0,945860.0,central
2024-25,5,District,184435.0,211020.0,539826.0,594577.0,724261.0,805597.0,district
2024-25,5,Jubilee,180276.0,207020.0,527309.0,603684.0,707585.0,810704.0,jubilee
2024-25,5,Metropolitan,156825.0,179240.0,425213.0,484472.0,582038.0,663712.0,metropolitan
2024-25,5,Northern,297174.0,314340.0,871804.0,900590.0,1168978.0,1214930.0,northern
2024-25,5,Piccadilly,230234.0,250862.0,590801.0,634077.0,821035.0,884939.0,piccadilly
2024-25,5,Victoria,168259.0,178520.0,427762.0,441888.0,596021.0,620408.0,victoria
2024-25,5,Waterloo & City,9697.0,9720.0,13912.0,14080.0,23609.0,23800.0,waterloo and city
2024-25,6,Bakerloo,59820.0,63353.0,160259.0,171056.0,220079.0,234409.0,bakerloo
2024-25,6,C&H,63197.0,67717.0,202267.0,235775.0,265464.0,303492.0,candh
2024-25,6,Central,180262.0,207144.0,559583.0,632726.0,739845.0,839870.0,central
2024-25,6,District,166560.0,188493.0,472752.0,526266.0,639312.0,714759.0,district
2024-25,6,Jubilee,165226.0,185351.0,469339.0,536334.0,634565.0,721685.0,jubilee
2024-25,6,Metropolitan,150144.0,159151.0,400096.0,429605.0,550240.0,588756.0,metropolitan
2024-25,6,Northern,269974.0,280880.0,758427.0,785337.0,1028401.0,1066217.0,northern
2024-25,6,Piccadilly,152881.0,163108.0,444170.0,470686.0,597051.0,633794.0,piccadilly
2024-25,6,Victoria,142914.0,158812.0,365469.0,391224.0,508383.0,550036.0,victoria
2024-25,6,Waterloo & City,7988.0,8262.0,11767.0,11968.0,19755.0,20230.0,waterloo and city
2024-25,8,Bakerloo,47021.0,53310.0,142118.0,155130.0,189139.0,208440.0,bakerloo
2024-25,8,C&H,47709.0,56415.0,183237.0,205434.0,230946.0,261849.0,candh
2024-25,8,Central,158590.0,173139.0,531893.0,569921.0,690483.0,743060.0,central
2024-25,8,District,136138.0,158220.0,420308.0,449776.0,556446.0,607996.0,district
2024-25,8,Jubilee,140782.0,155265.0,410952.0,452160.0,551734.0,607425.0,jubilee
2024-25,8,Metropolitan,124645.0,134220.0,342493.0,363543.0,467138.0,497763.0,metropolitan
2024-25,8,Northern,221636.0,235755.0,686883.0,720026.0,908519.0,955781.0,northern
2024-25,8,Piccadilly,166005.0,176484.0,537448.0,567205.0,703453.0,743689.0,piccadilly
2024-25,8,Victoria,124160.0,133890.0,339707.0,353540.0,463867.0,487430.0,victoria
2024-25,8,Waterloo & City,5973.0,7290.0,8972.0,10560.0,14945.0,17850.0,waterloo and city
2024-25,9,Bakerloo,64249.0,71080.0,178356.0,189282.0,242605.0,260362.0,bakerloo
2024-25,9,C&H,70345.0,75220.0,236556.0,265354.0,306901.0,340574.0,candh
2024-25,9,Central,212685.0,230852.0,661355.0,713400.0,874040.0,944252.0,central
2024-25,9,District,183557.0,210960.0,555134.0,602698.0,738691.0,813658.0,district
2024-25,9,Jubilee,179879.0,207020.0,530047.0,603684.0,709926.0,810704.0,jubilee
2024-25,9,Metropolitan,164408.0,178960.0,468634.0,486566.0,633042.0,665526.0,metropolitan
2024-25,9,Northern,291935.0,314340.0,815059.0,869987.0,1106994.0,1184327.0,northern
2024-25,9,Piccadilly,200999.0,235312.0,574587.0,657469.0,775586.0,892781.0,piccadilly
2024-25,9,Victoria,160634.0,178520.0,422418.0,441888.0,583052.0,620408.0,victoria
2024-25,9,Waterloo & City,9487.0,9720.0,13874.0,14080.0,23361.0,23800.0,waterloo and city
2024-25,10,Bakerloo,57957.0,61571.0,173824.0,183092.0,231781.0,244663.0,bakerloo
2024-25,10,C&H,63297.0,68171.0,233622.0,250473.0,296919.0,318644.0,candh
2024-25,10,Central,190174.0,205040.0,630406.0,673229.0,820580.0,878269.0,central
2024-25,10,District,166762.0,182144.0,531788.0,564632.0,698550.0,746776.0,district
2024-25,10,Jubilee,162127.0,180438.0,530934.0,578976.0,693061.0,759414.0,jubilee
2024-25,10,Metropolitan,143460.0,151812.0,437291.0,455722.0,580751.0,607534.0,metropolitan
2024-25,10,Northern,252090.0,273442.0,808113.0,852434.0,1060203.0,1125876.0,northern
2024-25,10,Piccadilly,139925.0,208273.0,453194.0,663109.0,593119.0,871382.0,piccadilly
2024-25,10,Victoria,137956.0,149922.0,381540.0,415680.0,519496.0,565602.0,victoria
2024-25,10,Waterloo & City,7756.0,7822.0,11523.0,11631.0,19279.0,19453.0,waterloo and city
2024-25,11,Bakerloo,61162.0,71080.0,176345.0,193468.0,237507.0,264548.0,bakerloo
2024-25,11,C&H,68569.0,75145.0,234766.0,266428.0,303335.0,341573.0,candh
2024-25,11,Central,217988.0,237399.0,679057.0,723852.0,897045.0,961251.0,central
2024-25,11,District,191216.0,213720.0,552473.0,600624.0,743689.0,814344.0,district
2024-25,11,Jubilee,187184.0,207470.0,499622.0,567569.0,686806.0,775039.0,jubilee
2024-25,11,Metropolitan,167921.0,179275.0,461445.0,486238.0,629366.0,665513.0,metropolitan
2024-25,11,Northern,302574.0,314340.0,873933.0,900590.0,1176507.0,1214930.0,northern
2024-25,11,Piccadilly,179894.0,241717.0,544630.0,687613.0,724524.0,929330.0,piccadilly
2024-25,11,Victoria,162663.0,178520.0,417011.0,441888.0,579674.0,620408.0,victoria
2024-25,11,Waterloo & City,10083.0,10120.0,13840.0,14190.0,23923.0,24310.0,waterloo and city
2024-25,12,Bakerloo,59990.0,71080.0,172459.0,186621.0,232449.0,257701.0,bakerloo
2024-25,12,C&H,69540.0,75120.0,236258.0,264652.0,305798.0,339772.0,candh
2024-25,12,Central,227201.0,256740.0,649592.0,731940.0,876793.0,988680.0,central
2024-25,12,District,199831.0,214634.0,561429.0,582922.0,761260.0,797556.0,district
2024-25,12,Jubilee,191442.0,207620.0,550766.0,603380.0,742208.0,811000.0,jubilee
2024-25,12,Metropolitan,171241.0,179380.0,467268.0,486149.0,638509.0,665529.0,metropolitan
2024-25,12,Northern,299441.0,314340.0,854112.0,900590.0,1153553.0,1214930.0,northern
2024-25,12,Piccadilly,212835.0,245336.0,631225.0,702253.0,844060.0,947589.0,piccadilly
2024-25,12,Victoria,161274.0,178520.0,398501.0,441888.0,559775.0,620408.0,victoria
2024-25,12,Waterloo & City,10092.0,11320.0,13917.0,14520.0,24009.0,25840.0,waterloo and city
2024-25,13,Bakerloo,62481.0,74634.0,176976.0,199861.0,239457.0,274495.0,bakerloo
2024-25,13,C&H,74726.0,78876.0,262729.0,286168.0,337455.0,365044.0,candh
2024-25,13,Central,234480.0,269577.0,700056.0,787188.0,934536.0,1056765.0,central
2024-25,13,District,203961.0,225356.0,600956.0,638813.0,804917.0,864169.0,district
2024-25,13,Jubilee,198321.0,218001.0,574621.0,648417.0,772942.0,866418.0,jubilee
2024-25,13,Metropolitan,174570.0,188349.0,489586.0,521678.0,664156.0,710027.0,metropolitan
2024-25,13,Northern,308122.0,330057.0,905903.0,966485.0,1214025.0,1296542.0,northern
2024-25,13,Piccadilly,224109.0,258171.0,656953.0,752147.0,881062.0,1010318.0,piccadilly
2024-25,13,Victoria,162076.0,187446.0,418932.0,473793.0,581008.0,661239.0,victoria
2024-25,13,Waterloo & City,11009.0,11886.0,14680.0,15246.0,25689.0,27132.0,waterloo and city
2025-26,1,Bakerloo,56179.0,66288.0,159102.0,178359.0,215281.0,244647.0,bakerloo
2025-26,1,C&H,67038.0,71412.0,231654.0,247121.0,298692.0,318533.0,candh
2025-26,1,Central,214908.0,239682.0,625346.0,691835.0,840254.0,931517.0,central
2025-26,1,District,179003.0,200704.0,518218.0,555592.0,697221.0,756296.0,district
2025-26,1,Jubilee,170267.0,195245.0,497741.0,561326.0,668008.0,756571.0,jubilee
2025-26,1,Metropolitan,152976.0,165937.0,407683.0,447232.0,560659.0,613169.0,metropolitan
2025-26,1,Northern,275596.0,294563.0,793652.0,833656.0,1069248.0,1128219.0,northern
2025-26,1,Piccadilly,216328.0,228121.0,652374.0,679485.0,868702.0,907606.0,piccadilly
2025-26,1,Victoria,137683.0,165875.0,318197.0,409499.0,455880.0,575374.0,victoria
2025-26,1,Waterloo & City,8023.0,8582.0,11551.0,12056.0,19574.0,20638.0,waterloo and city
2025-26,2,Bakerloo,59924.0,69450.0,163083.0,188591.0,223007.0,258041.0,bakerloo
2025-26,2,C&H,68768.0,75144.0,239888.0,260897.0,308656.0,336041.0,candh
2025-26,2,Central,231471.0,254713.0,641834.0,707449.0,873305.0,962162.0,central
2025-26,2,District,192237.0,212982.0,524160.0,564096.0,716397.0,777078.0,district
2025-26,2,Jubilee,192093.0,206623.0,546224.0,605022.0,738317.0,811645.0,jubilee
2025-26,2,Metropolitan,157248.0,177068.0,422983.0,483101.0,580231.0,660169.0,metropolitan
2025-26,2,Northern,295437.0,312314.0,857872.0,900198.0,1153309.0,1212512.0,northern
2025-26,2,Piccadilly,228088.0,244474.0,625865.0,669711.0,853953.0,914185.0,piccadilly
2025-26,2,Victoria,161925.0,176664.0,425260.0,441735.0,587185.0,618399.0,victoria
2025-26,2,Waterloo & City,9544.0,10754.0,13313.0,13794.0,22857.0,24548.0,waterloo and city
2025-26,3,Bakerloo,58791.0,69615.0,160172.0,191318.0,218963.0,260933.0,bakerloo
2025-26,3,C&H,67531.0,75159.0,225119.0,261575.0,292650.0,336734.0,candh
